iter	RMSEWithUncertainty
853	-3.603151131
854	-3.60339722
855	-3.603812525
856	-3.603916932
857	-3.603713552
858	-3.603760068
859	-3.603718183
860	-3.603838403
861	-3.603749275
862	-3.604173479
863	-3.604378001
864	-3.604452685
865	-3.604556767
866	-3.604482133
867	-3.604666011
868	-3.60491971
869	-3.605429891
870	-3.60522671
871	-3.605712151
872	-3.605887467
873	-3.606076683
874	-3.606215131
875	-3.606275973
876	-3.606400523
877	-3.606282211
878	-3.606476733
879	-3.606817727
880	-3.606212491
881	-3.606525275
882	-3.606939911
883	-3.606961977
884	-3.607117085
885	-3.607212449
886	-3.607325157
887	-3.607387262
888	-3.607883845
889	-3.608087545
890	-3.608377848
891	-3.608402835
892	-3.608660968
893	-3.608933152
894	-3.609056035
895	-3.609140511
896	-3.609342929
897	-3.609548518
898	-3.609335554
899	-3.609494345
900	-3.609625954
901	-3.609749145
902	-3.609867879
903	-3.609919906
904	-3.609877213
905	-3.609936188
906	-3.61010686
907	-3.610310132
908	-3.610877763
909	-3.611099383
910	-3.611044261
911	-3.611306062
912	-3.611611735
913	-3.611893265
914	-3.611968799
915	-3.612019112
916	-3.612253485
917	-3.612352581
918	-3.612582208
919	-3.612683111
920	-3.612921144
921	-3.613099261
922	-3.613138313
923	-3.613002984
924	-3.613160918
925	-3.613311848
926	-3.613549075
927	-3.6136102
928	-3.613752454
929	-3.614283765
930	-3.614371267
931	-3.614521498
932	-3.615099348
933	-3.615266304
934	-3.615397567
935	-3.61565241
936	-3.615858139
937	-3.616630908
938	-3.616638644
939	-3.616951645
940	-3.617384145
941	-3.617773906
942	-3.618540037
943	-3.618559872
944	-3.618629894
945	-3.618710885
946	-3.618972018
947	-3.61892079
948	-3.619126623
949	-3.619235584
950	-3.619323995
951	-3.619522452
952	-3.619599307
953	-3.619854731
954	-3.619951218
955	-3.62025528
956	-3.620461334
957	-3.620819416
958	-3.620998576
959	-3.621189832
960	-3.621269826
961	-3.621466219
962	-3.621655984
963	-3.621820714
964	-3.621933979
965	-3.62197588
966	-3.622502711
967	-3.623003525
968	-3.623080687
969	-3.62304483
970	-3.623004795
971	-3.623190292
972	-3.623289481
973	-3.623406302
974	-3.623606633
975	-3.623695505
976	-3.62388057
977	-3.624072633
978	-3.624181282
979	-3.624514865
980	-3.624696944
981	-3.624840828
982	-3.625025553
983	-3.625379266
984	-3.625532618
985	-3.625788278
986	-3.625763586
987	-3.625702874
988	-3.626299392
989	-3.626135624
990	-3.626416118
991	-3.62640629
992	-3.626588711
993	-3.627471413
994	-3.627661479
995	-3.628008257
996	-3.628203342
997	-3.628287765
998	-3.628417963
999	-3.628632197
